author,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,year_of_construction,living_meters,kitchen_meters,phone,district,street,underground,residential_complex
Penny Lane Realty,https://www.cian.ru/rent/flat/289476194/,Москва,rent,flat,9,11,4,156.0,450000,0,2002,112.0,25.0,79851530603,Тверской,Страстной бульвар,Чеховская,
Penny Lane Realty,https://www.cian.ru/rent/flat/291249509/,Москва,rent,flat,3,12,4,176.0,450000,0,2003,100.0,20.0,79671902804,Тверской,1-й Тверской-Ямской переулок,Маяковская,
Penny Lane Realty,https://www.cian.ru/rent/flat/288667293/,Москва,rent,flat,4,7,4,150.0,450000,0,2007,128.0,17.0,79850784230,Пресненский,Хлыновский тупик,Арбатская,
Capital Mars,https://www.cian.ru/rent/flat/286726194/,Москва,rent,flat,9,11,4,156.0,450000,0,2002,98.0,14.0,79855234852,Тверской,Страстной бульвар,Пушкинская,
Intermark Real Estate,https://www.cian.ru/rent/flat/275651829/,Москва,rent,flat,5,11,4,173.0,450000,0,2002,96.0,18.0,79671298300,Тверской,Страстной бульвар,Чеховская,
Intermark Real Estate,https://www.cian.ru/rent/flat/284023072/,Москва,rent,flat,6,8,4,191.0,450000,0,1898,134.0,14.0,79169952310,Красносельский,Милютинский переулок,Лубянка,
Александр Кравец,https://www.cian.ru/rent/flat/292020642/,Москва,rent,flat,5,5,4,180.0,450000,0,2008,-1.0,-1.0,79623635848,Пресненский,Большой Гнездниковский переулок,Пушкинская,
OXE CAPITAL - Элитная Недвижимость,https://www.cian.ru/rent/flat/288969961/,Москва,rent,flat,9,10,4,156.0,450000,0,2002,-1.0,-1.0,79645388065,Тверской,Страстной бульвар,Чеховская,
Moscow Estate,https://www.cian.ru/rent/flat/276145488/,Москва,rent,flat,25,57,4,215.0,450000,0,2006,140.0,20.0,79151696597,Хорошевский,Чапаевский переулок,Сокол,
Easy Estate,https://www.cian.ru/rent/flat/290047921/,Москва,rent,flat,5,5,4,218.0,450000,0,1917,-1.0,15.0,79623650431,Басманный,Кривоколенный переулок,Чистые пруды,
Стоун Бридж эстейт,https://www.cian.ru/rent/flat/284844479/,Москва,rent,flat,32,57,4,180.0,450000,0,2006,150.0,25.0,79858705821,Хорошевский,Чапаевский переулок,Аэропорт,
NF Group - ex-Knight Frank Russia,https://www.cian.ru/rent/flat/269855365/,Москва,rent,flat,34,57,4,180.0,450000,0,2006,-1.0,15.0,79660515764,Хорошевский,Чапаевский переулок,Аэропорт,
Chase R.E.S.,https://www.cian.ru/rent/flat/289486074/,Москва,rent,flat,6,10,4,132.0,450000,0,2008,100.0,10.0,79645643477,Тверской,Большая Грузинская,Белорусская,
Славянка - офис Северо-Запад,https://www.cian.ru/rent/flat/274845230/,Москва,rent,flat,32,57,4,180.0,450000,0,2006,82.0,15.0,79853184029,Хорошевский,Чапаевский переулок,Аэропорт,
Apple Real Estate,https://www.cian.ru/rent/flat/292194515/,Москва,rent,flat,7,10,4,240.0,454000,0,1997,148.0,15.0,79636229726,Якиманка,1-й Спасоналивковский переулок,Октябрьская,
Intermark Real Estate,https://www.cian.ru/rent/flat/225684338/,Москва,rent,flat,7,10,4,240.0,454178,0,1997,136.0,18.0,79623694457,Якиманка,1-й Спасоналивковский переулок,Полянка,
Easy Estate,https://www.cian.ru/rent/flat/268430978/,Москва,rent,flat,7,10,4,240.0,454178,0,1997,136.0,18.0,79623650431,Якиманка,1-й Спасоналивковский переулок,Октябрьская,
Penny Lane Realty,https://www.cian.ru/rent/flat/288667406/,Москва,rent,flat,20,22,4,223.0,470000,0,2017,145.0,-1.0,79160093436,Обручевский,Ленинский проспект,Новаторская,
Capital Mars,https://www.cian.ru/rent/flat/290070375/,Москва,rent,flat,20,21,4,229.0,470000,0,2017,180.0,20.0,79645651134,Обручевский,Ленинский проспект,Новаторская,
Intermark Real Estate,https://www.cian.ru/rent/flat/274934436/,Москва,rent,flat,3,5,4,220.0,483168,0,2001,107.0,17.0,79672086536,Пресненский,Скарятинский переулок,Баррикадная,
Firstly,https://www.cian.ru/rent/flat/285636873/,Москва,rent,flat,17,57,4,203.4,490000,0,2006,-1.0,-1.0,79104253252,Хорошевский,Чапаевский переулок,Сокол,
Trust Realty,https://www.cian.ru/rent/flat/291842015/,Москва,rent,flat,5,5,4,185.0,500000,0,1913,-1.0,25.0,79646305210,Пресненский,Большой Патриарший переулок,Пушкинская,
Ashtons International Realty,https://www.cian.ru/rent/flat/188704898/,Москва,rent,flat,5,5,4,182.0,500000,0,1913,-1.0,-1.0,79660592246,Пресненский,Большой Патриарший переулок,Баррикадная,
Point Estate Город,https://www.cian.ru/rent/flat/288273718/,Москва,rent,flat,34,50,4,180.0,500000,0,2006,144.0,-1.0,79855841360,Хорошевский,Чапаевский переулок,Сокол,
Penny Lane Realty,https://www.cian.ru/rent/flat/288666685/,Москва,rent,flat,34,38,4,174.0,500000,0,2006,117.0,8.0,79850784230,Хорошевский,Чапаевский переулок,Аэропорт,
Capital Mars,https://www.cian.ru/rent/flat/281958156/,Москва,rent,flat,7,16,4,175.0,500000,0,2010,-1.0,25.0,79175478249,Арбат,Новый Арбат,Смоленская,
Delight  Realty,https://www.cian.ru/rent/flat/281883721/,Москва,rent,flat,34,57,4,180.0,500000,0,2006,-1.0,20.0,79858906254,Хорошевский,Чапаевский переулок,Сокол,
Chase R.E.S.,https://www.cian.ru/rent/flat/264849280/,Москва,rent,flat,3,5,4,161.0,500000,0,1910,106.0,27.0,79645642782,Хамовники,Остоженка,Кропоткинская,
Intermark Real Estate,https://www.cian.ru/rent/flat/290290565/,Москва,rent,flat,7,25,4,235.0,500000,0,-1,163.0,20.0,79660615643,Можайский,Можайское шоссе,Кунцевская,
Intermark Real Estate,https://www.cian.ru/rent/flat/292591840/,Москва,rent,flat,6,6,4,300.0,500000,0,2003,141.0,14.0,79660482649,Арбат,Борисоглебский переулок,Арбатская,
Intermark Real Estate,https://www.cian.ru/rent/flat/287981425/,Москва,rent,flat,5,5,4,183.0,500000,0,1913,104.0,30.0,79660342340,Пресненский,Большой Патриарший переулок,Пушкинская,
Premium Realty,https://www.cian.ru/rent/flat/292203401/,Москва,rent,flat,3,6,4,150.0,500000,0,2009,110.0,15.0,79647826482,Тверской,Петровский бульвар,Трубная,
VIVAT REAL ESTATE,https://www.cian.ru/rent/flat/291554544/,Москва,rent,flat,5,5,4,225.0,500000,0,1913,154.0,29.0,79164537925,Арбат,переулок Романов,Арбатская,
Chase R.E.S.,https://www.cian.ru/rent/flat/286479864/,Москва,rent,flat,34,57,4,180.0,500000,0,2006,100.0,65.0,79645643477,Хорошевский,Чапаевский переулок,Сокол,
OXE CAPITAL - Элитная Недвижимость,https://www.cian.ru/rent/flat/279722214/,Москва,rent,flat,7,16,4,180.0,500000,0,2010,-1.0,-1.0,79099978986,Арбат,Новый Арбат,Смоленская,
Славянка - офис Северо-Запад,https://www.cian.ru/rent/flat/274845229/,Москва,rent,flat,34,57,4,180.0,500000,0,2006,82.0,15.0,79853184029,Хорошевский,Чапаевский переулок,Аэропорт,
Ashtons International Realty,https://www.cian.ru/rent/flat/282951329/,Москва,rent,flat,3,6,4,172.0,550000,0,2006,-1.0,-1.0,79660592246,Хамовники,переулок Коробейников,Парк Культуры,
MOSPROPERTY,https://www.cian.ru/rent/flat/285622892/,Москва,rent,flat,3,6,4,172.0,550000,0,2006,-1.0,-1.0,79660591909,Хамовники,переулок Коробейников,Парк Культуры,
Penny Lane Realty,https://www.cian.ru/rent/flat/291604194/,Москва,rent,flat,11,17,4,213.0,550000,0,1998,115.0,15.0,79850784230,Арбат,Новый Арбат,Смоленская,
Penny Lane Realty,https://www.cian.ru/rent/flat/290299334/,Москва,rent,flat,3,6,4,176.0,550000,0,2005,108.0,35.0,79653907654,Пресненский,Леонтьевский переулок,Тверская,
Delight  Realty,https://www.cian.ru/rent/flat/289519250/,Москва,rent,flat,4,5,4,206.0,550000,0,2004,-1.0,18.0,79164423390,Арбат,переулок Плотников,Смоленская,
Delight  Realty,https://www.cian.ru/rent/flat/291105081/,Москва,rent,flat,3,6,4,176.0,550000,0,2005,-1.0,15.0,79647821637,Пресненский,Леонтьевский переулок,Тверская,
Chase R.E.S.,https://www.cian.ru/rent/flat/290514800/,Москва,rent,flat,3,6,4,176.0,550000,0,2005,120.0,20.0,79851330525,Пресненский,Леонтьевский переулок,Пушкинская,
Intermark Real Estate,https://www.cian.ru/rent/flat/290840543/,Москва,rent,flat,11,14,4,177.0,580000,0,2011,94.0,17.0,79660615643,Академический,Дмитрия Ульянова,Академическая,
Ashtons International Realty,https://www.cian.ru/rent/flat/279114789/,Москва,rent,flat,5,5,4,275.0,600000,0,1907,-1.0,-1.0,79660592246,Пресненский,Тверской бульвар,Тверская,
Penny Lane Realty,https://www.cian.ru/rent/flat/288666606/,Москва,rent,flat,5,7,4,275.0,600000,0,1907,142.0,19.0,79850784230,Пресненский,Тверской бульвар,Тверская,
Intermark Real Estate,https://www.cian.ru/rent/flat/278693094/,Москва,rent,flat,11,28,4,191.0,600000,0,2006,106.0,24.0,79672086536,Проспект Вернадского,Удальцова,Проспект Вернадского,
Moscow Estate,https://www.cian.ru/rent/flat/284366647/,Москва,rent,flat,5,5,4,275.0,600000,0,1907,-1.0,-1.0,79151696597,Пресненский,Тверской бульвар,Тверская,
Капиталъ-Недвижимость,https://www.cian.ru/rent/flat/278824916/,Москва,rent,flat,5,5,4,275.0,600000,0,1907,-1.0,-1.0,79645636036,Пресненский,Тверской бульвар,Тверская,
OXE CAPITAL - Элитная Недвижимость,https://www.cian.ru/rent/flat/284064991/,Москва,rent,flat,3,14,4,154.0,600000,0,2005,-1.0,-1.0,79099219160,Мещанский,Протопоповский переулок,Проспект Мира,
OXE CAPITAL - Элитная Недвижимость,https://www.cian.ru/rent/flat/283693847/,Москва,rent,flat,3,8,4,156.0,628119,0,2005,100.0,-1.0,79858617257,Якиманка,2-й Казачий переулок,Полянка,
Trust Realty,https://www.cian.ru/rent/flat/280669377/,Москва,rent,flat,5,6,4,250.0,650000,0,1907,-1.0,-1.0,79660613065,Пресненский,Тверской бульвар,Тверская,
Trust Realty,https://www.cian.ru/rent/flat/292375503/,Москва,rent,flat,36,76,4,187.0,650000,0,2010,-1.0,-1.0,79660626639,Пресненский,набережная Пресненская,Международная,
Point Estate Город,https://www.cian.ru/rent/flat/281664181/,Москва,rent,flat,5,5,4,275.0,650000,0,1907,220.0,-1.0,79855841360,Пресненский,Тверской бульвар,Тверская,
Capital Mars,https://www.cian.ru/rent/flat/292154232/,Москва,rent,flat,5,7,4,200.0,650000,0,1998,150.0,15.0,79857320902,Хамовники,Остоженка,Парк Культуры,
Penny Lane Realty,https://www.cian.ru/rent/flat/292204274/,Москва,rent,flat,36,73,4,187.0,650000,0,2010,150.0,10.0,79850784230,Пресненский,набережная Пресненская,Деловой центр,
Дворянское гнездо,https://www.cian.ru/rent/flat/278916923/,Москва,rent,flat,5,5,4,250.0,650000,0,1907,-1.0,-1.0,79099102780,Пресненский,Тверской бульвар,Тверская,
Capital Mars,https://www.cian.ru/rent/flat/289940159/,Москва,rent,flat,36,73,4,190.0,650000,0,2010,-1.0,20.0,79652451789,Пресненский,набережная Пресненская,Международная,
Prime Estate,https://www.cian.ru/rent/flat/290898124/,Москва,rent,flat,31,41,4,126.0,650000,0,2021,-1.0,-1.0,79672497867,Хорошевский,Ленинградский проспект,ЦСКА,
Selenahome,https://www.cian.ru/rent/flat/272909042/,Москва,rent,flat,5,5,4,250.0,650000,0,1907,129.0,20.0,79169528602,Пресненский,Тверской бульвар,Тверская,
Intermark Real Estate,https://www.cian.ru/rent/flat/285868058/,Москва,rent,flat,5,7,4,275.0,650000,0,1907,129.0,20.0,79154371946,Пресненский,Тверской бульвар,Тверская,
Chase R.E.S.,https://www.cian.ru/rent/flat/292415786/,Москва,rent,flat,5,9,4,220.0,650000,0,1998,148.0,10.0,79645643477,Хамовники,Остоженка,Кропоткинская,
Chase R.E.S.,https://www.cian.ru/rent/flat/280380298/,Москва,rent,flat,4,6,4,205.0,650000,0,2004,140.0,25.0,79651179647,Арбат,переулок Плотников,Смоленская,
Метриум-Премиум Городская недвижимость,https://www.cian.ru/rent/flat/290293246/,Москва,rent,flat,5,6,4,250.0,650000,0,1907,-1.0,-1.0,79104436936,Пресненский,Тверской бульвар,Пушкинская,
Ashtons International Realty,https://www.cian.ru/rent/flat/292576526/,Москва,rent,flat,11,13,4,190.0,700000,0,1992,-1.0,-1.0,79660592246,Тверской,Малая Дмитровка,Маяковская,
Ashtons International Realty,https://www.cian.ru/rent/flat/274146773/,Москва,rent,flat,5,7,4,275.0,700000,0,1907,-1.0,-1.0,79660592246,Пресненский,Тверской бульвар,Тверская,
Point Estate Город,https://www.cian.ru/rent/flat/290337066/,Москва,rent,flat,5,5,4,275.0,700000,0,1907,220.0,-1.0,79855841360,Пресненский,Тверской бульвар,Тверская,
Penny Lane Realty,https://www.cian.ru/rent/flat/290171246/,Москва,rent,flat,5,7,4,275.0,700000,0,1907,142.0,19.0,79067957728,Пресненский,Тверской бульвар,Тверская,
