author,link,city,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,year_of_construction,living_meters,kitchen_meters,phone,district,street,underground,residential_complex
NF Group - ex-Knight Frank Russia,https://www.cian.ru/rent/flat/292582977/,Москва,rent,flat,5,5,5,220.0,450000,0,1917,-1.0,-1.0,79646308543,Басманный,Кривоколенный переулок,Тургеневская,
BARNES International Realty,https://www.cian.ru/rent/flat/291161875/,Москва,rent,flat,7,7,5,120.0,200000,0,1956,-1.0,13.0,79168080279,Тверской,2-й Самотечный переулок,Цветной бульвар,
Capital Mars,https://www.cian.ru/rent/flat/292565128/,Москва,rent,flat,11,14,5,165.0,220000,0,1938,86.0,13.0,79804471213,Дорогомилово,набережная Тараса Шевченко,Киевская,
Apple Real Estate,https://www.cian.ru/rent/flat/292531122/,Москва,rent,flat,3,49,5,179.0,250000,0,2003,120.0,18.0,79850615034,Щукино,Авиационная,Щукинская,
ГлавУпДК при МИД России,https://www.cian.ru/rent/flat/292565808/,Москва,rent,flat,2,8,5,119.7,88089,0,1964,89.0,9.0,79853325151,Раменки,Ломоносовский проспект,Ломоносовский проспект,
Оксана Васильева,https://www.cian.ru/rent/flat/289861501/,Москва,rent,flat,3,8,5,146.0,100000,50,1946,-1.0,-1.0,79052927089,Беговой,Беговая,Динамо,
ГлавУпДК при МИД России,https://www.cian.ru/rent/flat/290703839/,Москва,rent,flat,1,9,5,97.6,61976,0,1964,69.0,10.0,79853325151,Ломоносовский,Ленинский проспект,Новые Черёмушки,
OXE CAPITAL - Элитная Недвижимость,https://www.cian.ru/rent/flat/239268059/,Москва,rent,flat,5,7,5,270.0,2415844,0,2010,-1.0,-1.0,79661978922,Хамовники,Еропкинский переулок,Парк Культуры,
Capital Mars,https://www.cian.ru/rent/flat/292386243/,Москва,rent,flat,9,13,5,170.0,250000,0,1952,103.0,17.0,79167364124,Таганский,Котельническая набережная,Таганская,
Delight  Realty,https://www.cian.ru/rent/flat/292455136/,Москва,rent,flat,4,5,5,165.0,275000,0,1900,-1.0,50.0,79623657988,Пресненский,Большая Никитская,Арбатская,
SHESHIN HOUSE,https://www.cian.ru/rent/flat/292313955/,Москва,rent,flat,3,9,5,140.0,180000,0,1956,-1.0,-1.0,79670330744,Гагаринский,проспект Вернадского,Университет,
Vmestate,https://www.cian.ru/rent/flat/292320301/,Москва,rent,flat,3,7,5,140.0,170000,30,1928,95.0,10.0,79671363761,Пресненский,переулок Брюсов,Охотный ряд,
Гранд Сити,https://www.cian.ru/rent/flat/231029604/,Москва,rent,flat,10,16,5,116.0,89999,0,1997,77.0,12.0,79671522508,Коптево,Михалковская,Коптево,
Immo,https://www.cian.ru/rent/flat/156297537/,Москва,rent,flat,2,6,5,220.0,550000,0,1912,-1.0,13.0,79646302751,Хамовники,переулок Малый Знаменский,Кропоткинская,
OXE CAPITAL - Элитная Недвижимость,https://www.cian.ru/rent/flat/291449909/,Москва,rent,flat,12,13,5,202.0,1500000,0,2019,134.0,15.0,79851509216,Хамовники,Усачева,Спортивная,
OXE CAPITAL - Элитная Недвижимость,https://www.cian.ru/rent/flat/274987910/,Москва,rent,flat,1,8,5,335.7,2899013,0,2009,-1.0,-1.0,79660613121,Хамовники,переулок Хилков,Парк Культуры,
Chase R.E.S.,https://www.cian.ru/rent/flat/283867153/,Москва,rent,flat,11,12,5,231.0,1000000,0,1938,131.0,15.0,79652514083,Дорогомилово,набережная Тараса Шевченко,Киевская,
Яндекс Аренда,https://www.cian.ru/rent/flat/286130825/,Москва,rent,flat,24,24,5,268.0,209500,0,2005,-1.0,-1.0,79660541351,Хорошево-Мневники,Маршала Тухачевского,Народное Ополчение,
Moscow Sothebys International Realty,https://www.cian.ru/rent/flat/289354568/,Москва,rent,flat,12,18,5,230.0,1000000,0,2006,-1.0,-1.0,79855436388,Хамовники,Комсомольский проспект,Фрунзенская,
Capital Mars,https://www.cian.ru/rent/flat/292000677/,Москва,rent,flat,8,8,5,170.0,290000,50,1965,-1.0,18.0,79151165896,Пресненский,Малая Бронная,Маяковская,
Easy Estate,https://www.cian.ru/rent/flat/292537824/,Москва,rent,flat,3,4,5,200.0,240000,0,-1,-1.0,-1.0,79623649929,Басманный,Малый Харитоньевский переулок,Чистые пруды,
ГлавУпДК при МИД России,https://www.cian.ru/rent/flat/289095249/,Москва,rent,flat,5,9,5,136.1,134104,0,1966,86.0,8.0,79853325151,Дорогомилово,Кутузовский проспект,Киевская,
ГлавУпДК при МИД России,https://www.cian.ru/rent/flat/288898164/,Москва,rent,flat,13,16,5,164.1,113899,0,1973,97.0,19.0,79853325151,Красносельский,Большая Спасская,Комсомольская,
Kalinka Group,https://www.cian.ru/rent/flat/238932939/,Москва,rent,flat,10,35,5,200.0,270000,0,2001,-1.0,-1.0,79854274454,Щукино,Авиационная,Щукинская,
BARNES International Realty,https://www.cian.ru/rent/flat/291161875/,Москва,rent,flat,7,7,5,120.0,200000,0,1956,-1.0,13.0,79168080279,Тверской,2-й Самотечный переулок,Цветной бульвар,
Capital Mars,https://www.cian.ru/rent/flat/288037478/,Москва,rent,flat,11,14,5,155.0,220000,0,1999,88.0,12.0,79169790119,Марьино,Верхние Поля,Братиславская,
Capital Mars,https://www.cian.ru/rent/flat/292565128/,Москва,rent,flat,11,14,5,165.0,220000,0,1938,86.0,13.0,79804471213,Дорогомилово,набережная Тараса Шевченко,Киевская,
Capital Mars,https://www.cian.ru/rent/flat/291357725/,Москва,rent,flat,7,7,5,289.0,220000,50,1999,210.0,60.0,79660610772,Останкинский,1-я Останкинская,ВДНХ,
Delight  Realty,https://www.cian.ru/rent/flat/287030904/,Москва,rent,flat,4,7,5,210.0,230000,0,2003,-1.0,60.0,79850562139,Покровское-Стрешнево,Береговая,,
ИНКОМ-Недвижимость. Аренда,https://www.cian.ru/rent/flat/289143474/,Москва,rent,flat,9,9,5,140.0,230000,0,1940,84.0,12.0,79067882974,Дорогомилово,Кутузовский проспект,Кутузовская,
Intermark Real Estate,https://www.cian.ru/rent/flat/283116406/,Москва,rent,flat,4,16,5,148.0,230000,0,-1,96.0,15.0,79672086536,Раменки,Пырьева,Ломоносовский проспект,
Intermark Real Estate,https://www.cian.ru/rent/flat/292461169/,Москва,rent,flat,4,4,5,150.0,230000,0,1914,118.0,12.0,79153175957,Арбат,Малый Каковинский переулок,Смоленская,
Penny Lane Realty,https://www.cian.ru/rent/flat/292505019/,Москва,rent,flat,4,4,5,165.0,230000,0,1914,115.0,15.0,79852732461,Арбат,Малый Каковинский переулок,Смоленская,
Capital Mars,https://www.cian.ru/rent/flat/292397223/,Москва,rent,flat,4,4,5,165.0,230000,0,1914,110.0,20.0,79855841763,Арбат,Малый Каковинский переулок,Смоленская,
Easy Estate,https://www.cian.ru/rent/flat/292537824/,Москва,rent,flat,3,4,5,200.0,240000,0,-1,-1.0,-1.0,79623649929,Басманный,Малый Харитоньевский переулок,Чистые пруды,
Delight  Realty,https://www.cian.ru/rent/flat/285806244/,Москва,rent,flat,3,3,5,185.0,250000,0,1900,-1.0,18.0,79623657988,Тверской,Петровский переулок,Чеховская,
Chase R.E.S.,https://www.cian.ru/rent/flat/284781729/,Москва,rent,flat,3,9,5,186.0,250000,0,1986,130.0,22.0,79645643477,Тверской,2-я Тверская-Ямская,Белорусская,
Intermark Real Estate,https://www.cian.ru/rent/flat/275219338/,Москва,rent,flat,3,3,5,200.0,250000,0,1900,133.0,25.0,79623694457,Тверской,Петровский переулок,Пушкинская,
OXE CAPITAL - Элитная Недвижимость,https://www.cian.ru/rent/flat/291964937/,Москва,rent,flat,2,6,5,150.0,250000,0,1903,-1.0,-1.0,79645388065,Хамовники,Малый Власьевский переулок,Кропоткинская,
Capital Mars,https://www.cian.ru/rent/flat/292492527/,Москва,rent,flat,4,4,5,221.0,250000,50,1917,-1.0,20.0,79684634156,Тверской,переулок Столешников,Чеховская,
Capital Mars,https://www.cian.ru/rent/flat/281957769/,Москва,rent,flat,3,4,5,160.0,250000,0,1996,110.0,17.0,79660616393,Мещанский,Цветной бульвар,Трубная,
Capital Mars,https://www.cian.ru/rent/flat/292386243/,Москва,rent,flat,9,13,5,170.0,250000,0,1952,103.0,17.0,79167364124,Таганский,Котельническая набережная,Таганская,
Penny Lane Realty,https://www.cian.ru/rent/flat/288667349/,Москва,rent,flat,8,8,5,200.0,250000,0,1950,103.0,25.0,79672012482,Тверской,Тверская,Охотный ряд,
Apple Real Estate,https://www.cian.ru/rent/flat/292531122/,Москва,rent,flat,3,49,5,179.0,250000,0,2003,120.0,18.0,79850615034,Щукино,Авиационная,Щукинская,
Марина Захарченко,https://www.cian.ru/rent/flat/222535522/,Москва,rent,flat,10,13,5,250.0,250000,0,1998,-1.0,-1.0,79067203573,Крылатское,Крылатские Холмы,Крылатское,
Point Estate Город,https://www.cian.ru/rent/flat/287541740/,Москва,rent,flat,3,9,5,192.0,250000,0,1986,153.0,-1.0,79660473033,Тверской,2-я Тверская-Ямская,Белорусская,
Delight  Realty,https://www.cian.ru/rent/flat/292455136/,Москва,rent,flat,4,5,5,165.0,275000,0,1900,-1.0,50.0,79623657988,Пресненский,Большая Никитская,Арбатская,
Intermark Real Estate,https://www.cian.ru/rent/flat/287983322/,Москва,rent,flat,11,11,5,180.0,280000,0,2000,113.0,10.0,79672086536,Щукино,Расплетина,Октябрьское поле,
Easy Estate,https://www.cian.ru/rent/flat/274244762/,Москва,rent,flat,10,18,5,180.0,280000,0,2006,-1.0,-1.0,79623649929,Якиманка,Шаболовка,Шаболовская,
Capital Mars,https://www.cian.ru/rent/flat/292000677/,Москва,rent,flat,8,8,5,170.0,290000,50,1965,-1.0,18.0,79151165896,Пресненский,Малая Бронная,Маяковская,
Delight  Realty,https://www.cian.ru/rent/flat/251281146/,Москва,rent,flat,11,15,5,230.0,300000,0,2003,-1.0,60.0,79175419059,Таганский,Таганская,Пролетарская,
Intermark Real Estate,https://www.cian.ru/rent/flat/227306114/,Москва,rent,flat,11,15,5,250.0,300000,0,2003,190.0,20.0,79153175957,Таганский,Таганская,Марксистская,
Vershina Real Estate,https://www.cian.ru/rent/flat/290505659/,Москва,rent,flat,4,5,5,170.0,380000,0,1900,104.0,20.0,79645381093,Арбат,Гоголевский бульвар,Кропоткинская,
СтройАрт,https://www.cian.ru/rent/flat/291639058/,Москва,rent,flat,10,10,5,212.0,1000000,0,2002,105.0,21.0,79099976870,Тверской,Страстной бульвар,Пушкинская,
Penny Lane Realty,https://www.cian.ru/rent/flat/288666964/,Москва,rent,flat,3,4,5,300.0,500000,0,2003,226.0,10.0,79653907654,Хамовники,7-й Ростовский переулок,Киевская,
Ashtons International Realty,https://www.cian.ru/rent/flat/253918277/,Москва,rent,flat,7,8,5,180.0,325000,0,2001,-1.0,-1.0,79660592246,Арбат,Малая Молчановка,Арбатская,
Penny Lane Realty,https://www.cian.ru/rent/flat/292505019/,Москва,rent,flat,4,4,5,165.0,230000,0,1914,115.0,15.0,79852732461,Арбат,Малый Каковинский переулок,Смоленская,
Capital Mars,https://www.cian.ru/rent/flat/292374421/,Москва,rent,flat,8,25,5,132.0,180000,30,2014,100.0,18.0,79672093580,Хорошево-Мневники,Народного Ополчения,Октябрьское поле,
Moscow Estate,https://www.cian.ru/rent/flat/291451695/,Москва,rent,flat,4,6,5,238.0,450000,0,2004,-1.0,-1.0,79660548658,Раменки,Косыгина,Воробьёвы горы,
Penny Lane Realty,https://www.cian.ru/rent/flat/288666702/,Москва,rent,flat,3,6,5,185.0,250000,0,1917,126.0,25.0,79623641150,Тверской,Петровский переулок,Чеховская,
Московский Квартал,https://www.cian.ru/rent/flat/243216092/,Москва,rent,flat,1,49,5,160.0,250000,0,2003,-1.0,-1.0,79672418780,Щукино,Авиационная,Щукинская,
Delight  Realty,https://www.cian.ru/rent/flat/287030904/,Москва,rent,flat,4,7,5,210.0,230000,0,2003,-1.0,60.0,79850562139,Покровское-Стрешнево,Береговая,,
Intermark Real Estate,https://www.cian.ru/rent/flat/275219338/,Москва,rent,flat,3,3,5,200.0,250000,0,1900,133.0,25.0,79623694457,Тверской,Петровский переулок,Пушкинская,
Point Estate Город,https://www.cian.ru/rent/flat/286444495/,Москва,rent,flat,2,6,5,282.0,350000,0,1910,225.0,-1.0,79623675738,Хамовники,2-й Обыденский переулок,Кропоткинская,
Delight  Realty,https://www.cian.ru/rent/flat/287254147/,Москва,rent,flat,2,5,5,250.0,600000,0,1905,-1.0,18.0,79623657988,Хамовники,Пречистенка,Кропоткинская,
OXE CAPITAL - Элитная Недвижимость,https://www.cian.ru/rent/flat/250880969/,Москва,rent,flat,3,7,5,180.0,390000,0,1914,-1.0,-1.0,79645388065,Пресненский,Никитский бульвар,Арбатская,
